,id,score,category,categoryID,name,address,postalcode,city,latitude,longitude,venue_name,venue_latitude,venue_longitude,n_cluster
21,5b3f7c743b4e00002c6a81d6,8.9,Hotels,4bf58dd8d48988d1fa931735,Soho House Amsterdam,Spuistraat 210,1012 VT,Amsterdam,52.37206542660903,4.889217007892203,De Dampkring,52.367759228585875,4.890478402376175,10
22,52af231b11d2d07f6e9bff9f,9.4,Dessert Shops,4bf58dd8d48988d1d0941735,Van Stapele Koekmakerij,Heisteeg 4,1012 WC,Amsterdam,52.368828483990036,4.888481257469415,De Dampkring,52.367759228585875,4.890478402376175,1
23,4f019124a69d45461f2458e7,8.4,Coffee Shops,4bf58dd8d48988d1e0931735,Starbucks,Utrechtsestraat 9,1017 CV,Amsterdam,52.36607678472145,4.897430803910262,De Dampkring,52.367759228585875,4.890478402376175,1
24,4a26ff58f964a5202a7f1fe3,8.3,Cafés,4bf58dd8d48988d16d941735,Café de Jaren,Nieuwe Doelenstraat 20-22,1012 CP,Amsterdam,52.36795609763071,4.895555168247901,De Dampkring,52.367759228585875,4.890478402376175,1
25,5b918a0460d11b002c3228e1,8.5,Italian Restaurants,4bf58dd8d48988d110941735,Cecconi’s,Spuistraat 210,1012 VT,Amsterdam,52.372066,4.888894,De Dampkring,52.367759228585875,4.890478402376175,10
26,55f95290498e2b748c9e5358,9.3,Coffee Shops,4bf58dd8d48988d1e0931735,Bocca,Kerkstraat 96-98,1017 GP,Amsterdam,52.36443129817435,4.886863899263005,De Dampkring,52.367759228585875,4.890478402376175,1
27,4cceb56aba0a548146504a59,9.0,Burger Joints,4bf58dd8d48988d16c941735,Lombardo's,Nieuwe Spiegelstraat 50,1017 DG,Amsterdam,52.363517592906334,4.888746788870352,De Dampkring,52.367759228585875,4.890478402376175,1
28,4af7eeb9f964a5208c0a22e3,8.9,Steakhouses,4bf58dd8d48988d1cc941735,Café De Klos,Kerkstraat 41-43,1017 GB,Amsterdam,52.36539304320605,4.885497368764022,Coffeeshop Easy Times,52.3644519113586,4.885096399784709,1
29,4a26ff63f964a520677f1fe3,8.0,Cafés,4bf58dd8d48988d16d941735,De Balie,Kleine-Gartmanplantsoen 10,1017 RR,Amsterdam,52.36320909000163,4.88336675628183,Coffeeshop Easy Times,52.3644519113586,4.885096399784709,1
30,55f95290498e2b748c9e5358,9.3,Coffee Shops,4bf58dd8d48988d1e0931735,Bocca,Kerkstraat 96-98,1017 GP,Amsterdam,52.36443129817435,4.886863899263005,Coffeeshop Easy Times,52.3644519113586,4.885096399784709,1
31,4a26ff64f964a5206a7f1fe3,8.2,Theme Restaurants,56aa371be4b08b9a8d573538,Hard Rock Cafe Amsterdam,Max Euweplein 57-61,1017 MA,Amsterdam,52.3620655,4.8830728,Coffeeshop Easy Times,52.3644519113586,4.885096399784709,1
32,5336fe68498e18d7e65f5803,9.0,Burger Joints,4bf58dd8d48988d16c941735,Cannibale Royale,Handboogstraat 17-A,1012 XM,Amsterdam,52.36794577878491,4.8902845625146085,Coffeeshop Easy Times,52.3644519113586,4.885096399784709,1
33,5c24d2a0e4c459002c9c4e72,8.5,Vegetarian / Vegan Restaurants,4bf58dd8d48988d1d3941735,Vegan Junk Food Bar,Reguliersdwarsstraat 57,1017 BE,Amsterdam,52.36639117639653,4.891562814497817,Coffeeshop Easy Times,52.3644519113586,4.885096399784709,1
34,4cceb56aba0a548146504a59,9.0,Burger Joints,4bf58dd8d48988d16c941735,Lombardo's,Nieuwe Spiegelstraat 50,1017 DG,Amsterdam,52.363517592906334,4.888746788870352,Coffeeshop Easy Times,52.3644519113586,4.885096399784709,1
35,52af231b11d2d07f6e9bff9f,9.4,Dessert Shops,4bf58dd8d48988d1d0941735,Van Stapele Koekmakerij,Heisteeg 4,1012 WC,Amsterdam,52.368828483990036,4.888481257469415,Coffeeshop Easy Times,52.3644519113586,4.885096399784709,1
36,5390600e498ea928667afb97,9.4,Coffee Shops,4bf58dd8d48988d1e0931735,Back to Black,Weteringstraat 48,1017 SP,Amsterdam,52.36102,4.888569,Coffeeshop Easy Times,52.3644519113586,4.885096399784709,1
37,4a2704cbf964a5203d861fe3,8.7,Friteries,55d25775498e9f6a0816a37a,Vlaams Friteshuis Vleminckx,Voetboogstraat 33,1012 XK,Amsterdam,52.36790418988546,4.890958968522956,Coffeeshop Easy Times,52.3644519113586,4.885096399784709,1
38,4a26ffc0f964a520d8801fe3,8.5,Bars,4bf58dd8d48988d116941735,Café 't Papeneiland,Prinsengracht 2,1015 DV,Amsterdam,52.38044573821837,4.8880040645599365,Barney's Uptown,52.38076763072493,4.890644961969603,10
39,50903263e4b0bbdbafdcce1f,9.2,Cocktail Bars,4bf58dd8d48988d11e941735,Tales & Spirits,Lijnbaanssteeg 5-7,1012 TE,Amsterdam,52.37621341230454,4.891733780575983,Barney's Uptown,52.38076763072493,4.890644961969603,10
40,4a26ffccf964a52012811fe3,8.0,Creperies,52e81612bcbc57f1066b79f2,The Pancake Bakery,Prinsengracht 191,1015 DS,Amsterdam,52.37759399999999,4.886235,Barney's Uptown,52.38076763072493,4.890644961969603,10
41,4a26ffccf964a52011811fe3,9.1,Bars,4bf58dd8d48988d116941735,Bierproeflokaal In de Wildeman,Kolksteeg 3,1012 PT,Amsterdam,52.376221607108576,4.89513383418524,Barney's Uptown,52.38076763072493,4.890644961969603,10
42,4a27079bf964a5205d8e1fe3,9.3,Cafés,4bf58dd8d48988d16d941735,Winkel 43,Noordermarkt 43,1015 NA,Amsterdam,52.37909,4.88622,Barney's Uptown,52.38076763072493,4.890644961969603,10
43,4a270749f964a5207d8d1fe3,6.6,Hotels,4bf58dd8d48988d1fa931735,ibis Amsterdam Centre,Stationsplein 49,1012 AB,Amsterdam,52.37959760367555,4.897108064776148,Barney's Uptown,52.38076763072493,4.890644961969603,10
44,4b854be3f964a5202a5531e3,6.0,Fast Food Restaurants,4bf58dd8d48988d16e941735,McDonald's,Nieuwendijk 70,1012 MB,Amsterdam,52.377361,4.896390999999994,Barney's Uptown,52.38076763072493,4.890644961969603,10
45,561e39f5498e059a294a7913,9.4,Sandwich Places,4bf58dd8d48988d1c5941735,Toastable,Nieuwendijk 6,1012 MK,Amsterdam,52.378790499454354,4.894805058602038,Barney's Uptown,52.38076763072493,4.890644961969603,10
46,55d9a8ed498e383410e2511a,9.0,Coffee Shops,4bf58dd8d48988d1e0931735,TOKI,Binnen Dommersstraat 15,1013 HK,Amsterdam,52.382969453995486,4.885552947198834,Barney's Uptown,52.38076763072493,4.890644961969603,10
47,4a2705c4f964a520c9881fe3,8.9,Cafés,4bf58dd8d48988d16d941735,Greenwoods,Singel 103,1012 VG,Amsterdam,52.375832,4.891188,Barney's Uptown,52.38076763072493,4.890644961969603,10
48,5c97c1b895d986002ce95811,7.1,Burger Joints,4bf58dd8d48988d16c941735,Cannibale Royale,Rozengracht 114,1016 NH,Amsterdam,52.373149,4.87902,Coffeeshop 1e Hulp,52.37158856330672,4.875873137401407,10
49,57b1acd7498e3d2a57c06292,9.0,Cafés,4bf58dd8d48988d16d941735,Pause,Prinsengracht 315-331,1016 GZ,Amsterdam,52.372792362711856,4.883682725966019,Coffeeshop 1e Hulp,52.37158856330672,4.875873137401407,10
50,56978f7c498e5e76edf98958,9.0,French Restaurants,4bf58dd8d48988d10c941735,Jansz.,Reestraat 8,1016 DN,Amsterdam,52.3724273381293,4.884262382984161,Coffeeshop 1e Hulp,52.37158856330672,4.875873137401407,10
51,55531829498e8e11baebbab7,8.6,Breakfast Spots,4bf58dd8d48988d143941735,TEDS,Bosboom Toussaintstraat 60,1054 AV,Amsterdam,52.36523543821707,4.874809216898916,Coffeeshop 1e Hulp,52.37158856330672,4.875873137401407,5
52,5794e9c9498e922ae7cf6480,8.9,Coffee Shops,4bf58dd8d48988d1e0931735,Monks Coffee Roasters,Bilderdijkstraat 46,1052 NB,Amsterdam,52.371176346080155,4.870409989153434,Coffeeshop 1e Hulp,52.37158856330672,4.875873137401407,10
53,4a2707d5f964a520ff8e1fe3,8.2,Creperies,52e81612bcbc57f1066b79f2,Pancakes Amsterdam,Berenstraat 38,1016 GH,Amsterdam,52.37042833162633,4.8831664766185785,Coffeeshop 1e Hulp,52.37158856330672,4.875873137401407,10
54,54819cb3498e6ba0cc56c0e0,9.2,Cafés,4bf58dd8d48988d16d941735,Kessens,Rozengracht 24,1016 NC,Amsterdam,52.373800316876,4.881990847017862,Coffeeshop 1e Hulp,52.37158856330672,4.875873137401407,10
55,55476537498e777ecc277436,7.8,Salad Places,4bf58dd8d48988d1bd941735,Pluk,Reestraat 19,1016 DM,Amsterdam,52.3723208966444,4.8837339878082275,Coffeeshop 1e Hulp,52.37158856330672,4.875873137401407,10
56,542ef5a3498e14ac517bee46,8.5,Ramen Restaurants,55a59bace4b013909087cb24,Fou Fow Ramen,Elandsgracht 2a,1016 TV,Amsterdam,52.3701920766011,4.882416070294968,Coffeeshop 1e Hulp,52.37158856330672,4.875873137401407,10
57,4a26ffccf964a52012811fe3,8.0,Creperies,52e81612bcbc57f1066b79f2,The Pancake Bakery,Prinsengracht 191,1015 DS,Amsterdam,52.37759399999999,4.886235,Amnesia,52.37563070869537,4.888934404170686,10
58,5b3f7c743b4e00002c6a81d6,8.9,Hotels,4bf58dd8d48988d1fa931735,Soho House Amsterdam,Spuistraat 210,1012 VT,Amsterdam,52.37206542660903,4.889217007892203,Amnesia,52.37563070869537,4.888934404170686,10
59,4a2704b4f964a520f4851fe3,7.9,Fast Food Restaurants,4bf58dd8d48988d16e941735,Manneken Pis,Damrak 41,1012 LK,Amsterdam,52.37570751971382,4.896236799445381,Amnesia,52.37563070869537,4.888934404170686,10
60,4a27db7ef964a5201e941fe3,6.4,Fried Chicken Joints,4d4ae6fc7a7b7dea34424761,KFC,Damrak 87-88,1012 LP,Amsterdam,52.37403883,4.89399195,Amnesia,52.37563070869537,4.888934404170686,10
61,4aa7d6d4f964a5207e4d20e3,8.2,Hotels,4bf58dd8d48988d1fa931735,Hotel NH Collection Amsterdam Grand Hotel Krasnapolsky,Dam 9,1012 JS,Amsterdam,52.372807362158746,4.89416009359262,Amnesia,52.37563070869537,4.888934404170686,10
62,4a27079bf964a5205d8e1fe3,9.3,Cafés,4bf58dd8d48988d16d941735,Winkel 43,Noordermarkt 43,1015 NA,Amsterdam,52.37909,4.88622,Amnesia,52.37563070869537,4.888934404170686,10
63,529634bc11d2ab5263ab848c,8.1,Coffee Shops,4bf58dd8d48988d1e0931735,Starbucks,Damrak 80-81,1012 LN,Amsterdam,52.37420747467302,4.894578877866116,Amnesia,52.37563070869537,4.888934404170686,10
64,5b918a0460d11b002c3228e1,8.5,Italian Restaurants,4bf58dd8d48988d110941735,Cecconi’s,Spuistraat 210,1012 VT,Amsterdam,52.372066,4.888894,Amnesia,52.37563070869537,4.888934404170686,10
